id,passed
5785,0
5786,0
5787,0
5788,0
5789,1
5790,0
5791,1
5793,0
5794,0
5795,0
5796,0
5797,0
5798,1
5799,1
5800,1
5801,0
5802,0
5803,0
5804,0
5805,1
5806,0
5807,1
5809,0
5810,1
5812,0
5813,1
5814,0
5815,1
5816,0
5817,0
5818,1
5819,0
5820,0
5821,1
5822,0
5823,0
5824,1
5825,0
5826,1
5827,0
5828,0
5829,1
5830,0
5831,0
5832,1
5833,1
5834,0
5835,0
5836,1
5837,0
5839,0
5840,1
5841,1
5842,0
5843,0
5844,0
5845,0
5847,1
5848,0
5849,0
5850,0
5851,1
5852,0
5853,1
5854,1
5855,0
5856,1
5857,1
5859,1
5860,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,1
5867,0
5868,1
5870,0
5873,0
5874,1
5875,1
5877,0
5878,0
5879,1
5880,1
5882,0
5883,0
5884,1
5885,1
5886,0
5887,1
5888,0
5889,0
5890,1
5891,0
5892,0
5893,0
5894,0
5895,1
5896,0
5897,0
5898,1
5899,0
5900,0
5901,0
5902,1
5903,0
5904,1
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,1
5913,0
5914,0
5915,0
5916,0
5917,1
5918,1
5919,0
5920,1
5921,0
5922,1
5923,0
5924,1
5925,1
5926,1
5927,0
5928,0
5929,1
5931,1
5932,1
5933,0
5934,0
5935,1
5936,0
5937,0
5938,0
5939,1
5940,0
5941,0
5942,1
5943,0
5944,1
5945,0
5946,1
5947,0
5948,0
5949,1
5950,0
5951,0
5952,0
5953,1
5954,0
5955,1
5956,0
5957,0
5958,0
5959,0
5960,0
5961,1
5962,0
5963,0
5964,1
5965,0
5966,0
5967,0
5968,0
5969,1
5970,0
5971,0
5972,0
5973,1
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5982,1
5983,0
5984,0
5986,0
5988,1
5989,1
5990,1
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,1
5999,1
6000,0
6001,1
6002,0
6003,0
6004,0
6005,0
6006,0
6007,1
6008,0
6009,0
6010,0
6011,0
6012,1
6013,1
6014,0
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,1
6022,0
6023,1
6024,1
6025,0
6026,0
6027,0
6028,0
6029,1
6030,0
6031,1
6032,0
6033,0
6034,1
6035,1
6036,0
6037,1
6038,0
6039,1
6040,1
6041,0
6042,1
6043,0
6044,0
6045,0
6046,0
6047,1
6048,1
6049,1
6050,1
6051,0
6052,0
6053,0
6054,0
6055,0
6057,0
6058,0
6059,1
6060,1
6061,0
6062,0
6063,0
6064,0
6065,0
6066,1
6067,0
6068,0
6069,1
6070,0
6071,0
6072,0
6073,1
6074,0
6075,0
6076,1
6077,0
6078,0
6079,1
6080,0
6081,1
6082,0
6084,0
6085,1
6086,1
6087,0
6088,0
6089,1
6090,1
6091,1
6093,1
6094,0
6095,1
6096,0
6097,0
6098,1
6099,0
6100,0
6101,0
6102,0
6103,0
6105,0
6106,1
6107,0
6108,1
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,1
6116,1
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,1
6125,1
6126,1
6128,1
6129,0
6130,0
6131,1
6132,1
6133,1
6134,0
6135,0
6136,0
6137,0
6138,0
6139,1
6140,1
6141,0
6142,0
6143,1
6144,1
6146,1
6147,1
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,1
6156,1
6157,1
6158,0
6159,1
6160,0
6161,0
6162,0
6163,0
6164,0
6165,1
6166,0
6167,1
6168,0
6170,0
6171,0
6172,0
6173,1
6174,0
6175,0
6176,1
6177,0
6178,0
6179,1
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,1
6189,1
6190,0
6191,1
6193,0
6194,0
6195,0
6197,0
6198,1
6199,0
6200,0
6201,0
6204,1
6205,1
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6214,0
6215,0
6217,0
6218,1
6219,1
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,1
6228,0
6229,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,1
6238,1
6239,0
6240,0
6241,1
6242,0
6243,0
6244,1
6245,0
6246,0
6247,0
6248,0
6249,1
6250,0
6251,0
6252,0
6253,0
6254,0
6255,1
6256,0
6257,1
6258,0
6259,0
6260,0
6262,1
6263,1
6264,1
6266,0
6267,1
6269,0
6270,0
6272,0
6273,0
6274,1
6275,0
6276,1
6277,0
6278,0
6279,1
6280,1
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,1
6288,1
6289,0
6290,0
6292,1
6293,0
6294,1
6295,1
6296,0
6297,1
6298,0
6299,1
6300,0
6302,1
6303,1
6304,1
6306,0
6307,0
6308,0
6309,0
6310,0
6311,1
6313,0
6314,1
6322,1
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6332,1
6333,0
6334,1
6335,1
6336,0
6337,0
6338,0
6339,0
6340,0
6341,1
6342,0
6344,0
6345,0
6346,1
6347,0
6348,0
6349,0
6350,1
6352,1
6353,1
6354,0
6355,0
6358,0
6359,0
6361,1
6362,1
6363,0
6364,0
6365,1
6366,0
6367,0
6368,0
6370,1
6371,0
6372,0
6373,0
6374,0
6375,0
6376,0
6377,1
6378,0
6379,0
6380,1
6381,0
6382,1
6383,1
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6392,1
6393,0
6394,0
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,1
6408,0
6409,0
6410,0
6411,0
6412,1
6413,0
6414,0
6415,0
6416,1
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,0
6430,0
6431,1
6432,0
6433,0
6434,1
6435,0
6437,1
6438,0
6439,0
6440,0
6441,1
6442,0
6443,0
6444,0
6445,0
6446,0
6447,1
6448,1
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,1
6458,0
6459,0
6460,1
6461,0
6462,1
6463,0
6464,0
6465,1
6466,0
6467,0
6468,0
6469,0
6470,0
6471,0
6472,1
6473,0
6474,0
6475,1
6476,0
6477,0
6479,1
6480,0
6481,1
6482,0
6483,1
6484,1
6485,1
6486,1
6487,0
6488,1
6489,0
6490,1
6491,1
6492,0
6493,0
6494,0
6495,0
6496,0
6497,1
6498,0
6499,1
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,1
6509,0
6511,1
6512,0
6513,0
6514,0
6515,0
6516,1
6517,1
6518,1
6519,0
6520,0
6521,1
6522,0
6523,0
6524,0
6525,0
6526,1
6527,0
6528,0
6529,1
6530,0
6531,0
6532,0
6533,1
6534,0
6535,0
6536,0
6537,0
6538,0
6539,1
6540,0
6541,0
6543,1
6544,0
6545,0
6547,0
6548,1
6549,0
6550,1
6551,0
6552,1
6553,1
6554,1
6555,0
6556,0
6557,1
6558,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,1
6566,0
6567,0
6568,0
6569,0
6570,1
6571,1
6572,0
6573,0
6574,1
6575,1
6576,1
6577,0
6578,0
6579,0
6580,1
6581,0
6582,1
6583,1
6584,1
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,1
6593,1
6594,0
6595,1
6596,0
6598,0
6599,1
6600,1
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,1
6609,1
6610,1
6611,0
6612,1
6613,1
6614,1
6615,0
6616,0
6617,0
6618,0
6619,1
6620,0
6621,1
6622,0
6623,1
6624,0
6625,0
6626,0
6627,0
6628,0
6629,1
6630,0
6631,1
6632,0
6633,0
6634,0
6636,1
6637,1
6638,0
6639,0
6640,1
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,1
6649,0
6650,1
6651,0
6652,1
6653,0
6654,0
6655,1
6656,0
6657,0
6658,1
6659,0
6660,1
6661,0
6662,1
6663,0
6664,1
6665,1
6666,1
6667,0
6668,0
6669,1
6670,0
6671,1
6672,1
6673,1
6674,0
6675,1
6677,0
6678,1
6679,0
6680,0
6681,0
6683,0
6684,1
6685,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,1
6695,0
6696,0
6697,1
6698,0
6699,0
6700,0
6702,0
6703,0
6705,0
6706,1
6708,0
6709,0
6710,0
6711,1
6712,0
6713,1
6714,0
6716,0
6717,0
6718,0
6719,1
6721,0
6722,0
6723,0
6724,1
6726,1
6727,1
6728,0
6729,0
6730,0
6731,0
6732,0
6733,0
6734,0
6735,1
6736,0
6738,1
6739,1
6740,0
6741,0
6743,0
6744,0
6745,0
6746,0
6747,1
6748,0
6749,1
6750,0
6751,0
6752,0
6753,0
6754,0
6755,1
6756,0
6758,0
6759,1
6760,0
6761,0
6762,0
6763,1
6764,0
6765,0
6766,0
6767,0
6768,1
6769,0
6770,1
6771,1
6772,1
6773,1
6774,0
6775,0
6777,0
6778,0
6779,1
6780,0
6781,0
6782,1
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,1
6792,0
6793,1
6794,0
6795,1
6796,0
6798,0
6799,0
6800,1
6801,0
6802,1
6803,0
6804,0
6805,0
6808,1
6809,0
6810,0
6812,0
6813,0
6814,0
6815,1
6816,0
6817,0
6818,0
6819,0
6820,1
6821,0
6822,0
6823,0
6824,1
6825,0
6826,1
6827,1
6828,0
6829,0
6830,1
6831,0
6832,0
6833,0
6834,1
6835,1
6836,1
6837,0
6838,1
6840,0
6841,1
6842,1
6843,1
6845,0
6846,0
6847,1
6848,1
6849,0
6850,1
6852,1
6853,1
6854,1
6855,0
6856,0
6857,0
6858,1
6859,0
6860,1
6861,1
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6870,1
6871,1
6872,0
6873,1
6874,0
6875,1
6877,1
6878,0
6879,0
6880,1
6882,1
6883,1
6884,0
6885,1
6886,0
6887,0
6888,0
6889,0
6890,1
6891,0
6892,1
6893,0
6894,1
6895,1
6897,0
6898,1
6899,1
6900,0
6901,1
6903,0
6904,0
6905,0
6906,0
6907,1
6908,0
6909,1
6911,1
6913,0
6915,0
6916,0
6917,0
6919,0
6920,0
6921,1
6922,0
6925,0
6927,1
6928,0
6929,1
6930,1
6931,0
6932,0
6934,0
6935,0
6936,1
6938,1
6939,0
6940,0
6941,1
6942,0
6943,0
6944,0
6945,0
6947,0
6950,1
6951,0
6952,0
6953,0
6954,1
6955,1
6956,0
6957,1
6958,0
6959,0
6960,1
6962,0
6964,0
6965,0
6966,0
6967,1
6968,0
6969,0
6970,0
6971,0
6973,0
6974,0
6975,0
6979,1
6980,0
6981,1
6982,0
6984,1
6985,0
6986,0
6988,0
6989,0
6990,0
6991,1
6992,0
6993,0
6994,1
6996,1
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,1
7010,0
7011,1
7012,0
7013,0
7014,0
7015,1
7016,0
7017,0
7018,0
7019,1
7020,0
7021,1
7022,0
7023,0
7024,1
7025,0
7026,1
7027,1
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,1
7036,0
7037,0
7038,1
7039,0
7040,0
7041,0
7042,0
7043,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,1
7056,0
7057,0
7058,0
7059,1
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,1
7067,0
7068,0
7069,1
7070,0
7071,0
7072,0
7073,1
7074,1
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,1
7082,0
7083,1
7084,0
7085,0
7086,0
7087,1
7088,0
7089,0
7090,0
7091,0
7092,0
7093,0
7094,0
7095,1
7096,1
7097,0
7098,1
7099,0
7100,0
7101,0
7102,1
7103,0
7104,0
7105,1
7106,0
7107,0
7108,0
7109,0
7110,0
7111,1
7112,0
7113,1
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7125,0
7126,0
7127,0
7128,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,1
7138,0
7139,0
7140,0
7141,0
7142,0
7144,0
7146,0
7148,0
7149,0
7150,1
7151,0
7152,0
7153,1
7154,0
7156,1
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,1
7166,0
7167,0
7168,0
7169,0
7170,1
7171,0
7172,0
7173,0
7175,0
7176,0
7177,0
7179,1
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,0
7190,1
7191,0
7192,0
7194,1
7195,1
7197,1
7199,0
7200,0
7201,0
7202,0
7203,0
7205,0
7206,0
7207,1
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,1
7221,0
7222,0
7223,0
7224,0
7225,1
7226,0
7227,0
7228,1
7229,0
7230,0
7232,1
7233,1
7234,0
7235,1
7236,0
7238,0
7240,0
7241,0
7242,0
7243,0
7244,0
7247,0
7249,1
7250,0
7251,0
7253,0
7254,0
7255,1
7257,0
7259,1
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,1
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,1
7289,0
7290,0
7291,0
7292,0
7293,0
7294,1
7295,1
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,1
7306,0
7307,0
7308,0
7310,0
7311,1
7312,0
7313,0
7314,0
7315,1
7316,0
7317,0
7318,0
7319,0
7320,0
7321,1
7322,1
7323,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7344,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,0
7356,0
7357,1
7358,0
7359,0
7360,0
7361,0
7362,1
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,1
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,1
7397,0
7398,1
7399,0
7400,0
7402,0
7403,1
7404,1
7405,1
7406,0
7407,1
7408,0
7409,0
7410,0
7411,1
7412,0
7413,0
7414,0
7415,0
7416,0
7417,1
7418,0
7419,0
7420,0
7421,0
7422,1
7423,0
7424,0
7425,0
7426,0
7427,0
7429,0
7430,0
7431,1
7432,0
7433,0
7434,1
7435,1
7436,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7448,0
7449,0
7450,0
7451,0
7452,1
7454,0
7455,1
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7463,1
7464,0
7465,1
7466,1
7467,1
7468,1
7469,1
7470,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,0
7481,1
7482,0
7483,0
7484,0
7485,0
7486,0
7487,1
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7497,1
7498,0
7499,0
7500,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,1
7507,0
7508,1
7509,0
7510,0
7511,1
7513,1
7515,0
7516,0
7517,1
7518,0
7519,0
7520,0
7521,0
7522,0
7523,0
7524,0
7525,1
7526,1
7527,0
7528,0
7529,0
7530,0
7531,0
7532,1
7533,0
7534,0
7535,1
7536,0
7537,0
7538,0
7539,0
7540,1
7541,0
7542,0
7543,1
7544,0
7545,0
7546,0
7547,0
7548,0
7549,1
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,1
7559,0
7560,0
7561,0
7562,0
7563,0
7564,1
7565,0
7566,0
7567,0
7568,0
7570,0
7572,0
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,1
7581,0
7582,0
7583,0
7584,1
7585,0
7586,1
7587,1
7588,0
7589,0
7591,0
7592,1
7593,0
7594,0
7595,0
7596,0
7598,1
7599,1
7601,1
7602,0
7603,0
7604,1
7605,0
7606,0
7607,0
7608,0
7609,1
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,1
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7632,0
7633,1
7634,0
7635,0
7636,1
7637,0
7638,0
7639,0
7640,0
7641,1
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,1
7650,0
7651,1
7652,0
7653,0
7654,0
7655,0
7656,1
7657,0
7658,1
7659,1
7660,0
7661,1
7662,0
7663,0
7664,0
7665,0
7666,1
7667,0
7668,1
7669,1
7670,0
7671,1
7672,1
7673,0
7674,1
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7686,0
7688,0
7689,0
7690,0
7691,0
7692,1
7693,0
7694,1
7695,0
7696,1
7697,0
7698,0
7699,1
7700,0
7701,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,1
7709,0
7710,0
7711,1
7712,0
7713,0
7715,0
7716,0
7717,0
7718,0
7719,1
7720,0
7721,0
7723,1
7724,0
7726,0
7727,0
7728,1
7729,1
7730,1
7731,0
7732,0
7733,0
7734,1
7735,0
7736,1
7737,0
7738,0
7739,0
7740,0
7741,1
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,1
7751,0
7752,0
7753,1
7754,0
7755,0
7756,0
7757,0
7758,1
7759,0
7760,0
7761,0
7762,0
7763,1
7764,1
7766,1
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,1
7776,0
7777,0
7779,1
7780,0
7781,0
7782,1
7783,0
7784,0
7785,1
7786,0
7787,1
7788,1
7789,0
7790,1
7791,1
7792,0
7793,1
7794,0
7795,0
7796,0
7797,0
7798,0
7799,1
7800,0
7801,0
7802,1
7803,0
7804,0
7805,0
7806,0
7807,1
7808,0
7809,0
7810,0
7811,1
7812,1
7813,0
7814,0
7815,1
7816,0
7817,0
7818,0
7819,0
7821,0
7822,0
7823,0
7824,0
7825,1
7826,1
7827,1
7828,0
7829,0
7830,0
7831,0
7832,0
7833,0
7835,0
7836,1
7837,0
7838,0
7839,1
7840,1
7841,0
7842,0
7843,0
7844,1
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,1
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7860,0
7861,0
7862,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,1
7874,1
7875,0
7876,1
7877,0
7880,1
7882,0
7883,1
7884,0
7885,0
7886,0
7887,1
7888,0
7889,0
7891,0
7892,0
7893,0
7894,0
7895,1
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,1
7905,0
7906,0
7907,0
7908,1
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,1
7916,0
7918,0
7919,0
7921,0
7923,0
7924,0
7925,0
7926,1
7927,0
7928,1
7930,0
7931,0
7932,0
7933,0
7934,0
7935,1
7936,1
7937,0
7938,0
7939,1
7940,0
7941,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7967,1
7968,0
7970,0
7972,1
7973,1
7974,0
7975,0
7976,0
7978,0
7979,0
7980,1
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,1
7990,0
7992,1
7993,1
7994,1
7995,0
7996,0
7997,1
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8011,0
8012,0
8014,0
8015,0
8016,0
8017,1
8018,0
8019,1
8020,1
8022,1
8023,0
8024,0
8026,0
8027,0
8028,1
8029,0
8030,0
8031,0
8032,1
8033,1
8035,0
8036,1
8037,0
8038,0
8039,0
8040,0
8041,1
8043,1
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,1
8052,1
8053,0
8054,0
8055,0
8056,1
8057,1
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,1
8074,1
8075,0
8076,0
8077,0
8078,0
8079,0
8080,0
8081,1
8082,1
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,1
8092,0
8093,0
8094,0
8095,0
8096,0
8098,0
8099,0
8100,0
8101,0
8102,1
8103,0
8105,0
8107,0
8108,0
8109,0
